,epsilon,mass,n_expected
2965,1.7782794100389192e-07,0.41614069387755104,0.0
2966,1.9952623149688747e-07,0.41614069387755104,0.0
2967,2.2387211385683332e-07,0.41614069387755104,0.0
2968,2.5118864315095717e-07,0.41614069387755104,0.0
2969,2.8183829312644433e-07,0.41614069387755104,0.0
2970,3.1622776601683665e-07,0.41614069387755104,0.0
2971,3.548133892335739e-07,0.41614069387755104,0.0
2972,3.981071705534953e-07,0.41614069387755104,0.0
2973,4.4668359215096073e-07,0.41614069387755104,0.0
2974,5.011872336272694e-07,0.41614069387755104,0.0
2975,5.623413251903456e-07,0.41614069387755104,0.0
2976,6.309573444801892e-07,0.41614069387755104,0.0
2977,7.07945784384133e-07,0.41614069387755104,0.0
2978,7.943282347242756e-07,0.41614069387755104,0.0
2979,8.912509381337386e-07,0.41614069387755104,0.0
2980,9.99999999999992e-07,0.41614069387755104,0.0
2981,1.1220184543019537e-06,0.41614069387755104,0.0
2982,1.258925411794156e-06,0.41614069387755104,0.0
2983,1.412537544622741e-06,0.41614069387755104,0.0
2984,1.584893192461098e-06,0.41614069387755104,0.0
2985,1.7782794100389047e-06,0.41614069387755104,0.0
2986,1.9952623149688584e-06,0.41614069387755104,0.0
2987,2.2387211385683147e-06,0.41614069387755104,0.0
2988,2.5118864315095514e-06,0.41614069387755104,0.0
2989,2.8183829312644204e-06,0.41614069387755104,0.0
2990,3.1622776601683407e-06,0.41614069387755104,0.0
2991,3.5481338923357097e-06,0.41614069387755104,0.0
2992,3.98107170553492e-06,0.41614069387755104,0.0
2993,4.466835921509571e-06,0.41614069387755104,0.0
2994,5.011872336272653e-06,0.41614069387755104,0.0
2995,5.62341325190341e-06,0.41614069387755104,0.0
2996,6.30957344480184e-06,0.41614069387755104,0.0
2997,7.079457843841272e-06,0.41614069387755104,0.0
2998,7.943282347242691e-06,0.41614069387755104,0.0
2999,8.912509381337314e-06,0.41614069387755104,0.0
3000,9.999999999999836e-06,0.41614069387755104,0.0
3001,1.1220184543019445e-05,0.41614069387755104,0.0
3002,1.2589254117941456e-05,0.41614069387755104,0.0
3003,1.4125375446227294e-05,0.41614069387755104,0.0
3004,1.584893192461085e-05,0.41614069387755104,0.0
3005,1.77827941003889e-05,0.41614069387755104,0.0
3006,1.995262314968842e-05,0.41614069387755104,0.0
3007,2.2387211385682966e-05,0.41614069387755104,0.0
3008,2.5118864315095307e-05,0.41614069387755104,0.0
3009,2.8183829312643973e-05,0.41614069387755104,0.0
3010,3.1622776601683145e-05,0.41614069387755104,0.0
3011,3.548133892335681e-05,0.41614069387755104,0.0
3012,3.981071705534888e-05,0.41614069387755104,0.0
3013,4.4668359215095345e-05,0.41614069387755104,0.0
3014,5.011872336272612e-05,0.41614069387755104,0.0
3015,5.623413251903364e-05,0.41614069387755104,0.0
3016,6.309573444801788e-05,0.41614069387755104,0.0
3017,7.079457843841215e-05,0.41614069387755104,0.0
3018,7.943282347242627e-05,0.41614069387755104,0.0
3019,8.91250938133724e-05,0.41614069387755104,0.0
3020,9.999999999999755e-05,0.41614069387755104,0.0
3021,0.00011220184543019355,0.41614069387755104,0.0
3022,0.00012589254117941352,0.41614069387755104,0.0
3023,0.0001412537544622718,0.41614069387755104,0.0
3024,0.0001584893192461072,0.41614069387755104,0.0
3025,0.00017782794100388755,0.41614069387755104,0.0
3026,0.00019952623149688256,0.41614069387755104,0.0
3027,0.00022387211385682782,0.41614069387755104,0.0
3028,0.000251188643150951,0.41614069387755104,0.0
3029,0.0002818382931264374,0.41614069387755104,0.0
3030,0.0003162277660168289,0.41614069387755104,0.0
3031,0.00035481338923356513,0.41614069387755104,0.0
3032,0.00039810717055348553,0.41614069387755104,0.0
3033,0.00044668359215094977,0.41614069387755104,0.0
3034,0.0005011872336272571,0.41614069387755104,0.0
3035,0.0005623413251903319,0.41614069387755104,0.0
3036,0.0006309573444801737,0.41614069387755104,0.0
3037,0.0007079457843841156,0.41614069387755104,0.0
3038,0.0007943282347242562,0.41614069387755104,0.0
3039,0.0008912509381337168,0.41614069387755104,0.0
3040,1e-07,0.4271174693877551,0.0
3041,1.122018454301963e-07,0.4271174693877551,0.0
3042,1.2589254117941662e-07,0.4271174693877551,0.0
3043,1.4125375446227526e-07,0.4271174693877551,0.0
3044,1.584893192461111e-07,0.4271174693877551,0.0
3045,1.7782794100389192e-07,0.4271174693877551,0.0
3046,1.9952623149688747e-07,0.4271174693877551,0.0
3047,2.2387211385683332e-07,0.4271174693877551,0.0
3048,2.5118864315095717e-07,0.4271174693877551,0.0
3049,2.8183829312644433e-07,0.4271174693877551,0.0
3050,3.1622776601683665e-07,0.4271174693877551,0.0
3051,3.548133892335739e-07,0.4271174693877551,0.0
3052,3.981071705534953e-07,0.4271174693877551,0.0
3053,4.4668359215096073e-07,0.4271174693877551,0.0
3054,5.011872336272694e-07,0.4271174693877551,0.0
3055,5.623413251903456e-07,0.4271174693877551,0.0
3056,6.309573444801892e-07,0.4271174693877551,0.0
3057,7.07945784384133e-07,0.4271174693877551,0.0
3058,7.943282347242756e-07,0.4271174693877551,0.0
3059,8.912509381337386e-07,0.4271174693877551,0.0
3060,9.99999999999992e-07,0.4271174693877551,0.0
3061,1.1220184543019537e-06,0.4271174693877551,0.0
3062,1.258925411794156e-06,0.4271174693877551,0.0
3063,1.412537544622741e-06,0.4271174693877551,0.0
3064,1.584893192461098e-06,0.4271174693877551,0.0
3065,1.7782794100389047e-06,0.4271174693877551,0.0
3066,1.9952623149688584e-06,0.4271174693877551,0.0
3067,2.2387211385683147e-06,0.4271174693877551,0.0
3068,2.5118864315095514e-06,0.4271174693877551,0.0
3069,2.8183829312644204e-06,0.4271174693877551,0.0
3070,3.1622776601683407e-06,0.4271174693877551,0.0
3071,3.5481338923357097e-06,0.4271174693877551,0.0
3072,3.98107170553492e-06,0.4271174693877551,0.0
3073,4.466835921509571e-06,0.4271174693877551,0.0
3074,5.011872336272653e-06,0.4271174693877551,0.0
3075,5.62341325190341e-06,0.4271174693877551,0.0
3076,6.30957344480184e-06,0.4271174693877551,0.0
3077,7.079457843841272e-06,0.4271174693877551,0.0
3078,7.943282347242691e-06,0.4271174693877551,0.0
3079,8.912509381337314e-06,0.4271174693877551,0.0
3080,9.999999999999836e-06,0.4271174693877551,0.0
3081,1.1220184543019445e-05,0.4271174693877551,0.0
3082,1.2589254117941456e-05,0.4271174693877551,0.0
3083,1.4125375446227294e-05,0.4271174693877551,0.0
3084,1.584893192461085e-05,0.4271174693877551,0.0
3085,1.77827941003889e-05,0.4271174693877551,0.0
3086,1.995262314968842e-05,0.4271174693877551,0.0
3087,2.2387211385682966e-05,0.4271174693877551,0.0
3088,2.5118864315095307e-05,0.4271174693877551,0.0
3089,2.8183829312643973e-05,0.4271174693877551,0.0
3090,3.1622776601683145e-05,0.4271174693877551,0.0
3091,3.548133892335681e-05,0.4271174693877551,0.0
3092,3.981071705534888e-05,0.4271174693877551,0.0
3093,4.4668359215095345e-05,0.4271174693877551,0.0
3094,5.011872336272612e-05,0.4271174693877551,0.0
3095,5.623413251903364e-05,0.4271174693877551,0.0
3096,6.309573444801788e-05,0.4271174693877551,0.0
3097,7.079457843841215e-05,0.4271174693877551,0.0
3098,7.943282347242627e-05,0.4271174693877551,0.0
3099,8.91250938133724e-05,0.4271174693877551,0.0
3100,9.999999999999755e-05,0.4271174693877551,0.0
3101,0.00011220184543019355,0.4271174693877551,0.0
3102,0.00012589254117941352,0.4271174693877551,0.0
3103,0.0001412537544622718,0.4271174693877551,0.0
3104,0.0001584893192461072,0.4271174693877551,0.0
3105,0.00017782794100388755,0.4271174693877551,0.0
3106,0.00019952623149688256,0.4271174693877551,0.0
3107,0.00022387211385682782,0.4271174693877551,0.0
3108,0.000251188643150951,0.4271174693877551,0.0
3109,0.0002818382931264374,0.4271174693877551,0.0
3110,0.0003162277660168289,0.4271174693877551,0.0
3111,0.00035481338923356513,0.4271174693877551,0.0
3112,0.00039810717055348553,0.4271174693877551,0.0
3113,0.00044668359215094977,0.4271174693877551,0.0
3114,0.0005011872336272571,0.4271174693877551,0.0
3115,0.0005623413251903319,0.4271174693877551,0.0
3116,0.0006309573444801737,0.4271174693877551,0.0
3117,0.0007079457843841156,0.4271174693877551,0.0
3118,0.0007943282347242562,0.4271174693877551,0.0
3119,0.0008912509381337168,0.4271174693877551,0.0
3120,1e-07,0.4380942448979592,0.0
3121,1.122018454301963e-07,0.4380942448979592,0.0
3122,1.2589254117941662e-07,0.4380942448979592,0.0
3123,1.4125375446227526e-07,0.4380942448979592,0.0
3124,1.584893192461111e-07,0.4380942448979592,0.0
3125,1.7782794100389192e-07,0.4380942448979592,0.0
3126,1.9952623149688747e-07,0.4380942448979592,0.0
3127,2.2387211385683332e-07,0.4380942448979592,0.0
3128,2.5118864315095717e-07,0.4380942448979592,0.0
3129,2.8183829312644433e-07,0.4380942448979592,0.0
3130,3.1622776601683665e-07,0.4380942448979592,0.0
3131,3.548133892335739e-07,0.4380942448979592,0.0
3132,3.981071705534953e-07,0.4380942448979592,0.0
3133,4.4668359215096073e-07,0.4380942448979592,0.0
3134,5.011872336272694e-07,0.4380942448979592,0.0
3135,5.623413251903456e-07,0.4380942448979592,0.0
3136,6.309573444801892e-07,0.4380942448979592,0.0
3137,7.07945784384133e-07,0.4380942448979592,0.0
3138,7.943282347242756e-07,0.4380942448979592,0.0
3139,8.912509381337386e-07,0.4380942448979592,0.0
3140,9.99999999999992e-07,0.4380942448979592,0.0
3141,1.1220184543019537e-06,0.4380942448979592,0.0
3142,1.258925411794156e-06,0.4380942448979592,0.0
3143,1.412537544622741e-06,0.4380942448979592,0.0
3144,1.584893192461098e-06,0.4380942448979592,0.0
3145,1.7782794100389047e-06,0.4380942448979592,0.0
3146,1.9952623149688584e-06,0.4380942448979592,0.0
3147,2.2387211385683147e-06,0.4380942448979592,0.0
3148,2.5118864315095514e-06,0.4380942448979592,0.0
3149,2.8183829312644204e-06,0.4380942448979592,0.0
3150,3.1622776601683407e-06,0.4380942448979592,0.0
3151,3.5481338923357097e-06,0.4380942448979592,0.0
3152,3.98107170553492e-06,0.4380942448979592,0.0
3153,4.466835921509571e-06,0.4380942448979592,0.0
3154,5.011872336272653e-06,0.4380942448979592,0.0
3155,5.62341325190341e-06,0.4380942448979592,0.0
3156,6.30957344480184e-06,0.4380942448979592,0.0
3157,7.079457843841272e-06,0.4380942448979592,0.0
3158,7.943282347242691e-06,0.4380942448979592,0.0
3159,8.912509381337314e-06,0.4380942448979592,0.0
3160,9.999999999999836e-06,0.4380942448979592,0.0
3161,1.1220184543019445e-05,0.4380942448979592,0.0
3162,1.2589254117941456e-05,0.4380942448979592,0.0
3163,1.4125375446227294e-05,0.4380942448979592,0.0
3164,1.584893192461085e-05,0.4380942448979592,0.0
3165,1.77827941003889e-05,0.4380942448979592,0.0
3166,1.995262314968842e-05,0.4380942448979592,0.0
3167,2.2387211385682966e-05,0.4380942448979592,0.0
3168,2.5118864315095307e-05,0.4380942448979592,0.0
3169,2.8183829312643973e-05,0.4380942448979592,0.0
3170,3.1622776601683145e-05,0.4380942448979592,0.0
3171,3.548133892335681e-05,0.4380942448979592,0.0
3172,3.981071705534888e-05,0.4380942448979592,0.0
3173,4.4668359215095345e-05,0.4380942448979592,0.0
3174,5.011872336272612e-05,0.4380942448979592,0.0
3175,5.623413251903364e-05,0.4380942448979592,0.0
3176,6.309573444801788e-05,0.4380942448979592,0.0
3177,7.079457843841215e-05,0.4380942448979592,0.0
3178,7.943282347242627e-05,0.4380942448979592,0.0
3179,8.91250938133724e-05,0.4380942448979592,0.0
3180,9.999999999999755e-05,0.4380942448979592,0.0
3181,0.00011220184543019355,0.4380942448979592,0.0
3182,0.00012589254117941352,0.4380942448979592,0.0
3183,0.0001412537544622718,0.4380942448979592,0.0
3184,0.0001584893192461072,0.4380942448979592,0.0
3185,0.00017782794100388755,0.4380942448979592,0.0
3186,0.00019952623149688256,0.4380942448979592,0.0
3187,0.00022387211385682782,0.4380942448979592,0.0
3188,0.000251188643150951,0.4380942448979592,0.0
3189,0.0002818382931264374,0.4380942448979592,0.0
3190,0.0003162277660168289,0.4380942448979592,0.0
3191,0.00035481338923356513,0.4380942448979592,0.0
3192,0.00039810717055348553,0.4380942448979592,0.0
3193,0.00044668359215094977,0.4380942448979592,0.0
3194,0.0005011872336272571,0.4380942448979592,0.0
3195,0.0005623413251903319,0.4380942448979592,0.0
3196,0.0006309573444801737,0.4380942448979592,0.0
3197,0.0007079457843841156,0.4380942448979592,0.0
3198,0.0007943282347242562,0.4380942448979592,0.0
3199,0.0008912509381337168,0.4380942448979592,0.0
3200,1e-07,0.44907102040816327,0.0
3201,1.122018454301963e-07,0.44907102040816327,0.0
3202,1.2589254117941662e-07,0.44907102040816327,0.0
3203,1.4125375446227526e-07,0.44907102040816327,0.0
3204,1.584893192461111e-07,0.44907102040816327,0.0
3205,1.7782794100389192e-07,0.44907102040816327,0.0
3206,1.9952623149688747e-07,0.44907102040816327,0.0
3207,2.2387211385683332e-07,0.44907102040816327,0.0
3208,2.5118864315095717e-07,0.44907102040816327,0.0
3209,2.8183829312644433e-07,0.44907102040816327,0.0
3210,3.1622776601683665e-07,0.44907102040816327,0.0
3211,3.548133892335739e-07,0.44907102040816327,0.0
3212,3.981071705534953e-07,0.44907102040816327,0.0
3213,4.4668359215096073e-07,0.44907102040816327,0.0
3214,5.011872336272694e-07,0.44907102040816327,0.0
3215,5.623413251903456e-07,0.44907102040816327,0.0
3216,6.309573444801892e-07,0.44907102040816327,0.0
3217,7.07945784384133e-07,0.44907102040816327,0.0
3218,7.943282347242756e-07,0.44907102040816327,0.0
3219,8.912509381337386e-07,0.44907102040816327,0.0
3220,9.99999999999992e-07,0.44907102040816327,0.0
3221,1.1220184543019537e-06,0.44907102040816327,0.0
3222,1.258925411794156e-06,0.44907102040816327,0.0
3223,1.412537544622741e-06,0.44907102040816327,0.0
3224,1.584893192461098e-06,0.44907102040816327,0.0
3225,1.7782794100389047e-06,0.44907102040816327,0.0
3226,1.9952623149688584e-06,0.44907102040816327,0.0
3227,2.2387211385683147e-06,0.44907102040816327,0.0
3228,2.5118864315095514e-06,0.44907102040816327,0.0
3229,2.8183829312644204e-06,0.44907102040816327,0.0
3230,3.1622776601683407e-06,0.44907102040816327,0.0
3231,3.5481338923357097e-06,0.44907102040816327,0.0
3232,3.98107170553492e-06,0.44907102040816327,0.0
3233,4.466835921509571e-06,0.44907102040816327,0.0
3234,5.011872336272653e-06,0.44907102040816327,0.0
3235,5.62341325190341e-06,0.44907102040816327,0.0
3236,6.30957344480184e-06,0.44907102040816327,0.0
3237,7.079457843841272e-06,0.44907102040816327,0.0
3238,7.943282347242691e-06,0.44907102040816327,0.0
3239,8.912509381337314e-06,0.44907102040816327,0.0
3240,9.999999999999836e-06,0.44907102040816327,0.0
3241,1.1220184543019445e-05,0.44907102040816327,0.0
3242,1.2589254117941456e-05,0.44907102040816327,0.0
3243,1.4125375446227294e-05,0.44907102040816327,0.0
3244,1.584893192461085e-05,0.44907102040816327,0.0
3245,1.77827941003889e-05,0.44907102040816327,0.0
3246,1.995262314968842e-05,0.44907102040816327,0.0
3247,2.2387211385682966e-05,0.44907102040816327,0.0
3248,2.5118864315095307e-05,0.44907102040816327,0.0
3249,2.8183829312643973e-05,0.44907102040816327,0.0
3250,3.1622776601683145e-05,0.44907102040816327,0.0
3251,3.548133892335681e-05,0.44907102040816327,0.0
3252,3.981071705534888e-05,0.44907102040816327,0.0
3253,4.4668359215095345e-05,0.44907102040816327,0.0
3254,5.011872336272612e-05,0.44907102040816327,0.0
3255,5.623413251903364e-05,0.44907102040816327,0.0
3256,6.309573444801788e-05,0.44907102040816327,0.0
3257,7.079457843841215e-05,0.44907102040816327,0.0
3258,7.943282347242627e-05,0.44907102040816327,0.0
3259,8.91250938133724e-05,0.44907102040816327,0.0
3260,9.999999999999755e-05,0.44907102040816327,0.0
3261,0.00011220184543019355,0.44907102040816327,0.0
3262,0.00012589254117941352,0.44907102040816327,0.0
3263,0.0001412537544622718,0.44907102040816327,0.0
3264,0.0001584893192461072,0.44907102040816327,0.0
3265,0.00017782794100388755,0.44907102040816327,0.0
3266,0.00019952623149688256,0.44907102040816327,0.0
3267,0.00022387211385682782,0.44907102040816327,0.0
3268,0.000251188643150951,0.44907102040816327,0.0
3269,0.0002818382931264374,0.44907102040816327,0.0
3270,0.0003162277660168289,0.44907102040816327,0.0
3271,0.00035481338923356513,0.44907102040816327,0.0
3272,0.00039810717055348553,0.44907102040816327,0.0
3273,0.00044668359215094977,0.44907102040816327,0.0
3274,0.0005011872336272571,0.44907102040816327,0.0
3275,0.0005623413251903319,0.44907102040816327,0.0
3276,0.0006309573444801737,0.44907102040816327,0.0
3277,0.0007079457843841156,0.44907102040816327,0.0
3278,0.0007943282347242562,0.44907102040816327,0.0
3279,0.0008912509381337168,0.44907102040816327,0.0
3280,1e-07,0.46004779591836736,0.0
3281,1.122018454301963e-07,0.46004779591836736,0.0
3282,1.2589254117941662e-07,0.46004779591836736,0.0
3283,1.4125375446227526e-07,0.46004779591836736,0.0
3284,1.584893192461111e-07,0.46004779591836736,0.0
3285,1.7782794100389192e-07,0.46004779591836736,0.0
3286,1.9952623149688747e-07,0.46004779591836736,0.0
3287,2.2387211385683332e-07,0.46004779591836736,0.0
3288,2.5118864315095717e-07,0.46004779591836736,0.0
3289,2.8183829312644433e-07,0.46004779591836736,0.0
3290,3.1622776601683665e-07,0.46004779591836736,0.0
3291,3.548133892335739e-07,0.46004779591836736,0.0
3292,3.981071705534953e-07,0.46004779591836736,0.0
3293,4.4668359215096073e-07,0.46004779591836736,0.0
3294,5.011872336272694e-07,0.46004779591836736,0.0
3295,5.623413251903456e-07,0.46004779591836736,0.0
3296,6.309573444801892e-07,0.46004779591836736,0.0
3297,7.07945784384133e-07,0.46004779591836736,0.0
3298,7.943282347242756e-07,0.46004779591836736,0.0
3299,8.912509381337386e-07,0.46004779591836736,0.0
3300,9.99999999999992e-07,0.46004779591836736,0.0
3301,1.1220184543019537e-06,0.46004779591836736,0.0
3302,1.258925411794156e-06,0.46004779591836736,0.0
3303,1.412537544622741e-06,0.46004779591836736,0.0
3304,1.584893192461098e-06,0.46004779591836736,0.0
3305,1.7782794100389047e-06,0.46004779591836736,0.0
3306,1.9952623149688584e-06,0.46004779591836736,0.0
3307,2.2387211385683147e-06,0.46004779591836736,0.0
3308,2.5118864315095514e-06,0.46004779591836736,0.0
3309,2.8183829312644204e-06,0.46004779591836736,0.0
3310,3.1622776601683407e-06,0.46004779591836736,0.0
3311,3.5481338923357097e-06,0.46004779591836736,0.0
3312,3.98107170553492e-06,0.46004779591836736,0.0
3313,4.466835921509571e-06,0.46004779591836736,0.0
3314,5.011872336272653e-06,0.46004779591836736,0.0
3315,5.62341325190341e-06,0.46004779591836736,0.0
3316,6.30957344480184e-06,0.46004779591836736,0.0
3317,7.079457843841272e-06,0.46004779591836736,0.0
3318,7.943282347242691e-06,0.46004779591836736,0.0
3319,8.912509381337314e-06,0.46004779591836736,0.0
3320,9.999999999999836e-06,0.46004779591836736,0.0
3321,1.1220184543019445e-05,0.46004779591836736,0.0
3322,1.2589254117941456e-05,0.46004779591836736,0.0
3323,1.4125375446227294e-05,0.46004779591836736,0.0
3324,1.584893192461085e-05,0.46004779591836736,0.0
3325,1.77827941003889e-05,0.46004779591836736,0.0
3326,1.995262314968842e-05,0.46004779591836736,0.0
3327,2.2387211385682966e-05,0.46004779591836736,0.0
3328,2.5118864315095307e-05,0.46004779591836736,0.0
3329,2.8183829312643973e-05,0.46004779591836736,0.0
3330,3.1622776601683145e-05,0.46004779591836736,0.0
3331,3.548133892335681e-05,0.46004779591836736,0.0
3332,3.981071705534888e-05,0.46004779591836736,0.0
3333,4.4668359215095345e-05,0.46004779591836736,0.0
3334,5.011872336272612e-05,0.46004779591836736,0.0
3335,5.623413251903364e-05,0.46004779591836736,0.0
3336,6.309573444801788e-05,0.46004779591836736,0.0
3337,7.079457843841215e-05,0.46004779591836736,0.0
3338,7.943282347242627e-05,0.46004779591836736,0.0
3339,8.91250938133724e-05,0.46004779591836736,0.0
3340,9.999999999999755e-05,0.46004779591836736,0.0
3341,0.00011220184543019355,0.46004779591836736,0.0
3342,0.00012589254117941352,0.46004779591836736,0.0
3343,0.0001412537544622718,0.46004779591836736,0.0
3344,0.0001584893192461072,0.46004779591836736,0.0
3345,0.00017782794100388755,0.46004779591836736,0.0
3346,0.00019952623149688256,0.46004779591836736,0.0
3347,0.00022387211385682782,0.46004779591836736,0.0
3348,0.000251188643150951,0.46004779591836736,0.0
3349,0.0002818382931264374,0.46004779591836736,0.0
3350,0.0003162277660168289,0.46004779591836736,0.0
3351,0.00035481338923356513,0.46004779591836736,0.0
3352,0.00039810717055348553,0.46004779591836736,0.0
3353,0.00044668359215094977,0.46004779591836736,0.0
3354,0.0005011872336272571,0.46004779591836736,0.0
3355,0.0005623413251903319,0.46004779591836736,0.0
3356,0.0006309573444801737,0.46004779591836736,0.0
3357,0.0007079457843841156,0.46004779591836736,0.0
3358,0.0007943282347242562,0.46004779591836736,0.0
3359,0.0008912509381337168,0.46004779591836736,0.0
3360,1e-07,0.47102457142857146,0.0
3361,1.122018454301963e-07,0.47102457142857146,0.0
3362,1.2589254117941662e-07,0.47102457142857146,0.0
3363,1.4125375446227526e-07,0.47102457142857146,0.0
3364,1.584893192461111e-07,0.47102457142857146,0.0
3365,1.7782794100389192e-07,0.47102457142857146,0.0
3366,1.9952623149688747e-07,0.47102457142857146,0.0
3367,2.2387211385683332e-07,0.47102457142857146,0.0
3368,2.5118864315095717e-07,0.47102457142857146,0.0
3369,2.8183829312644433e-07,0.47102457142857146,0.0
3370,3.1622776601683665e-07,0.47102457142857146,0.0
3371,3.548133892335739e-07,0.47102457142857146,0.0
3372,3.981071705534953e-07,0.47102457142857146,0.0
3373,4.4668359215096073e-07,0.47102457142857146,0.0
3374,5.011872336272694e-07,0.47102457142857146,0.0
3375,5.623413251903456e-07,0.47102457142857146,0.0
3376,6.309573444801892e-07,0.47102457142857146,0.0
3377,7.07945784384133e-07,0.47102457142857146,0.0
3378,7.943282347242756e-07,0.47102457142857146,0.0
3379,8.912509381337386e-07,0.47102457142857146,0.0
3380,9.99999999999992e-07,0.47102457142857146,0.0
3381,1.1220184543019537e-06,0.47102457142857146,0.0
3382,1.258925411794156e-06,0.47102457142857146,0.0
3383,1.412537544622741e-06,0.47102457142857146,0.0
3384,1.584893192461098e-06,0.47102457142857146,0.0
3385,1.7782794100389047e-06,0.47102457142857146,0.0
3386,1.9952623149688584e-06,0.47102457142857146,0.0
3387,2.2387211385683147e-06,0.47102457142857146,0.0
3388,2.5118864315095514e-06,0.47102457142857146,0.0
3389,2.8183829312644204e-06,0.47102457142857146,0.0
3390,3.1622776601683407e-06,0.47102457142857146,0.0
3391,3.5481338923357097e-06,0.47102457142857146,0.0
3392,3.98107170553492e-06,0.47102457142857146,0.0
3393,4.466835921509571e-06,0.47102457142857146,0.0
3394,5.011872336272653e-06,0.47102457142857146,0.0
3395,5.62341325190341e-06,0.47102457142857146,0.0
3396,6.30957344480184e-06,0.47102457142857146,0.0
3397,7.079457843841272e-06,0.47102457142857146,0.0
3398,7.943282347242691e-06,0.47102457142857146,0.0
3399,8.912509381337314e-06,0.47102457142857146,0.0
3400,9.999999999999836e-06,0.47102457142857146,0.0
3401,1.1220184543019445e-05,0.47102457142857146,0.0
3402,1.2589254117941456e-05,0.47102457142857146,0.0
3403,1.4125375446227294e-05,0.47102457142857146,0.0
3404,1.584893192461085e-05,0.47102457142857146,0.0
3405,1.77827941003889e-05,0.47102457142857146,0.0
3406,1.995262314968842e-05,0.47102457142857146,0.0
3407,2.2387211385682966e-05,0.47102457142857146,0.0
3408,2.5118864315095307e-05,0.47102457142857146,0.0
3409,2.8183829312643973e-05,0.47102457142857146,0.0
3410,3.1622776601683145e-05,0.47102457142857146,0.0
3411,3.548133892335681e-05,0.47102457142857146,0.0
3412,3.981071705534888e-05,0.47102457142857146,0.0
3413,4.4668359215095345e-05,0.47102457142857146,0.0
3414,5.011872336272612e-05,0.47102457142857146,0.0
3415,5.623413251903364e-05,0.47102457142857146,0.0
3416,6.309573444801788e-05,0.47102457142857146,0.0
3417,7.079457843841215e-05,0.47102457142857146,0.0
3418,7.943282347242627e-05,0.47102457142857146,0.0
3419,8.91250938133724e-05,0.47102457142857146,0.0
3420,9.999999999999755e-05,0.47102457142857146,0.0
3421,0.00011220184543019355,0.47102457142857146,0.0
3422,0.00012589254117941352,0.47102457142857146,0.0
3423,0.0001412537544622718,0.47102457142857146,0.0
3424,0.0001584893192461072,0.47102457142857146,0.0
3425,0.00017782794100388755,0.47102457142857146,0.0
3426,0.00019952623149688256,0.47102457142857146,0.0
3427,0.00022387211385682782,0.47102457142857146,0.0
3428,0.000251188643150951,0.47102457142857146,0.0
3429,0.0002818382931264374,0.47102457142857146,0.0
3430,0.0003162277660168289,0.47102457142857146,0.0
3431,0.00035481338923356513,0.47102457142857146,0.0
3432,0.00039810717055348553,0.47102457142857146,0.0
3433,0.00044668359215094977,0.47102457142857146,0.0
3434,0.0005011872336272571,0.47102457142857146,0.0
3435,0.0005623413251903319,0.47102457142857146,0.0
3436,0.0006309573444801737,0.47102457142857146,0.0
3437,0.0007079457843841156,0.47102457142857146,0.0
3438,0.0007943282347242562,0.47102457142857146,0.0
3439,0.0008912509381337168,0.47102457142857146,0.0
3440,1e-07,0.4820013469387755,0.0
3441,1.122018454301963e-07,0.4820013469387755,0.0
3442,1.2589254117941662e-07,0.4820013469387755,0.0
3443,1.4125375446227526e-07,0.4820013469387755,0.0
3444,1.584893192461111e-07,0.4820013469387755,0.0
3445,1.7782794100389192e-07,0.4820013469387755,0.0
3446,1.9952623149688747e-07,0.4820013469387755,0.0
3447,2.2387211385683332e-07,0.4820013469387755,0.0
3448,2.5118864315095717e-07,0.4820013469387755,0.0
3449,2.8183829312644433e-07,0.4820013469387755,0.0
3450,3.1622776601683665e-07,0.4820013469387755,0.0
3451,3.548133892335739e-07,0.4820013469387755,0.0
3452,3.981071705534953e-07,0.4820013469387755,0.0
3453,4.4668359215096073e-07,0.4820013469387755,0.0
3454,5.011872336272694e-07,0.4820013469387755,0.0
3455,5.623413251903456e-07,0.4820013469387755,0.0
3456,6.309573444801892e-07,0.4820013469387755,0.0
3457,7.07945784384133e-07,0.4820013469387755,0.0
3458,7.943282347242756e-07,0.4820013469387755,0.0
3459,8.912509381337386e-07,0.4820013469387755,0.0
3460,9.99999999999992e-07,0.4820013469387755,0.0
3461,1.1220184543019537e-06,0.4820013469387755,0.0
3462,1.258925411794156e-06,0.4820013469387755,0.0
3463,1.412537544622741e-06,0.4820013469387755,0.0
3464,1.584893192461098e-06,0.4820013469387755,0.0
3465,1.7782794100389047e-06,0.4820013469387755,0.0
3466,1.9952623149688584e-06,0.4820013469387755,0.0
3467,2.2387211385683147e-06,0.4820013469387755,0.0
3468,2.5118864315095514e-06,0.4820013469387755,0.0
3469,2.8183829312644204e-06,0.4820013469387755,0.0
3470,3.1622776601683407e-06,0.4820013469387755,0.0
3471,3.5481338923357097e-06,0.4820013469387755,0.0
3472,3.98107170553492e-06,0.4820013469387755,0.0
3473,4.466835921509571e-06,0.4820013469387755,0.0
3474,5.011872336272653e-06,0.4820013469387755,0.0
3475,5.62341325190341e-06,0.4820013469387755,0.0
3476,6.30957344480184e-06,0.4820013469387755,0.0
3477,7.079457843841272e-06,0.4820013469387755,0.0
3478,7.943282347242691e-06,0.4820013469387755,0.0
3479,8.912509381337314e-06,0.4820013469387755,0.0
3480,9.999999999999836e-06,0.4820013469387755,0.0
3481,1.1220184543019445e-05,0.4820013469387755,0.0
