epsilon,mass,n_expected
4.328761281083061e-06,2.395959595959596,8.851240493662463e-09
4.977023564332114e-06,2.395959595959596,1.4245193114999953e-11
5.72236765935022e-06,2.395959595959596,2.922388665412393e-15
6.579332246575683e-06,2.395959595959596,3.948357199657221e-20
7.564633275546291e-06,2.395959595959596,1.4622013928267907e-26
8.697490026177835e-06,2.395959595959596,4.649606668056552e-35
1e-05,2.395959595959596,2.7340518617841628e-46
1.1497569953977357e-05,2.395959595959596,3.901439064391971e-61
1.3219411484660286e-05,2.395959595959596,9.211775089425617e-81
1.5199110829529332e-05,2.395959595959596,1.0322890999624922e-106
1.747528400007683e-05,2.395959595959596,5.0107566431968266e-141
2.0092330025650458e-05,2.395959595959596,2.116108759772023e-186
2.310129700083158e-05,2.395959595959596,2.113893680319806e-246
2.656087782946684e-05,2.395959595959596,0.0
3.053855508833412e-05,2.395959595959596,0.0
3.511191734215127e-05,2.395959595959596,0.0
4.03701725859655e-05,2.395959595959596,0.0
4.641588833612782e-05,2.395959595959596,0.0
5.3366992312063123e-05,2.395959595959596,0.0
6.135907273413175e-05,2.395959595959596,0.0
7.054802310718646e-05,2.395959595959596,0.0
8.111308307896872e-05,2.395959595959596,0.0
9.326033468832199e-05,2.395959595959596,0.0
0.00010722672220103231,2.395959595959596,0.0
0.0001232846739442066,2.395959595959596,0.0
0.00014174741629268049,2.395959595959596,0.0
0.0001629750834620645,2.395959595959596,0.0
0.0001873817422860385,2.395959595959596,0.0
0.00021544346900318845,2.395959595959596,0.0
0.0002477076355991711,2.395959595959596,0.0
0.0002848035868435802,2.395959595959596,0.0
0.00032745491628777284,2.395959595959596,0.0
0.00037649358067924675,2.395959595959596,0.0
0.00043287612810830614,2.395959595959596,0.0
0.0004977023564332114,2.395959595959596,0.0
0.0005722367659350221,2.395959595959596,0.0
0.0006579332246575682,2.395959595959596,0.0
0.000756463327554629,2.395959595959596,0.0
0.0008697490026177834,2.395959595959596,0.0
0.001,2.395959595959596,0.0
0.0011497569953977356,2.395959595959596,0.0
0.0013219411484660286,2.395959595959596,0.0
0.0015199110829529332,2.395959595959596,0.0
0.001747528400007683,2.395959595959596,0.0
0.002009233002565046,2.395959595959596,0.0
0.002310129700083158,2.395959595959596,0.0
0.0026560877829466894,2.395959595959596,0.0
0.003053855508833419,2.395959595959596,0.0
0.0035111917342151347,2.395959595959596,0.0
0.004037017258596558,2.395959595959596,0.0
0.004641588833612782,2.395959595959596,0.0
0.005336699231206312,2.395959595959596,0.0
0.006135907273413176,2.395959595959596,0.0
0.007054802310718645,2.395959595959596,0.0
0.008111308307896872,2.395959595959596,0.0
0.0093260334688322,2.395959595959596,0.0
0.010722672220103232,2.395959595959596,0.0
0.012328467394420659,2.395959595959596,0.0
0.014174741629268049,2.395959595959596,0.0
0.016297508346206434,2.395959595959596,0.0
0.01873817422860383,2.395959595959596,0.0
0.021544346900318867,2.395959595959596,0.0
0.024770763559917138,2.395959595959596,0.0
0.028480358684358047,2.395959595959596,0.0
0.032745491628777317,2.395959595959596,0.0
0.037649358067924715,2.395959595959596,0.0
0.043287612810830614,2.395959595959596,0.0
0.049770235643321135,2.395959595959596,0.0
0.0572236765935022,2.395959595959596,0.0
0.06579332246575682,2.395959595959596,0.0
0.07564633275546291,2.395959595959596,0.0
0.08697490026177834,2.395959595959596,0.0
0.1,2.395959595959596,0.0
1e-07,2.4261616161616164,0.03550968241013163
1.1497569953977356e-07,2.4261616161616164,0.05710890713554105
1.3219411484660288e-07,2.4261616161616164,0.08993537742660825
1.519911082952933e-07,2.4261616161616164,0.13822310242283828
1.747528400007683e-07,2.4261616161616164,0.20674151581618333
2.009233002565046e-07,2.4261616161616164,0.3003456917092501
2.310129700083158e-07,2.4261616161616164,0.42335301068028464
2.656087782946684e-07,2.4261616161616164,0.578597266548095
3.0538555088334124e-07,2.4261616161616164,0.7657952924537788
3.5111917342151277e-07,2.4261616161616164,0.9791417366794236
4.037017258596558e-07,2.4261616161616164,1.2049146359258136
4.641588833612782e-07,2.4261616161616164,1.4203921495801652
5.336699231206313e-07,2.4261616161616164,1.5951394557949026
6.135907273413176e-07,2.4261616161616164,1.6953815699292871
7.054802310718645e-07,2.4261616161616164,1.6916928492284269
8.111308307896872e-07,2.4261616161616164,1.569026265449252
9.326033468832199e-07,2.4261616161616164,1.336086918714648
1.0722672220103232e-06,2.4261616161616164,1.028894106793744
1.232846739442066e-06,2.4261616161616164,0.7033372369894579
1.4174741629268049e-06,2.4261616161616164,0.41669575694100286
1.6297508346206435e-06,2.4261616161616164,0.20693955725346852
1.873817422860383e-06,2.4261616161616164,0.08201808467723004
2.1544346900318865e-06,2.4261616161616164,0.024153282365507987
2.477076355991714e-06,2.4261616161616164,0.004785650905600179
2.848035868435805e-06,2.4261616161616164,0.0005589269171559319
3.2745491628777315e-06,2.4261616161616164,3.237477522948459e-05
3.764935806792471e-06,2.4261616161616164,7.431684205969933e-07
4.328761281083061e-06,2.4261616161616164,5.0470479083403645e-09
4.977023564332114e-06,2.4261616161616164,6.904567143597206e-12
5.72236765935022e-06,2.4261616161616164,1.1431425588449165e-15
6.579332246575683e-06,2.4261616161616164,1.1633646332363822e-20
7.564633275546291e-06,2.4261616161616164,2.9616821654797356e-27
8.697490026177835e-06,2.4261616161616164,5.7364663060040254e-36
1e-05,2.4261616161616164,1.7508397995377646e-47
1.1497569953977357e-05,2.4261616161616164,1.0494974336295581e-62
1.3219411484660286e-05,2.4261616161616164,7.868588673681262e-83
1.5199110829529332e-05,2.4261616161616164,1.9339674520637285e-109
1.747528400007683e-05,2.4261616161616164,1.2622057292640117e-144
2.0092330025650458e-05,2.4261616161616164,3.75287408167226e-191
2.310129700083158e-05,2.4261616161616164,1.1222562461519363e-252
2.656087782946684e-05,2.4261616161616164,0.0
3.053855508833412e-05,2.4261616161616164,0.0
3.511191734215127e-05,2.4261616161616164,0.0
4.03701725859655e-05,2.4261616161616164,0.0
4.641588833612782e-05,2.4261616161616164,0.0
5.3366992312063123e-05,2.4261616161616164,0.0
6.135907273413175e-05,2.4261616161616164,0.0
7.054802310718646e-05,2.4261616161616164,0.0
8.111308307896872e-05,2.4261616161616164,0.0
9.326033468832199e-05,2.4261616161616164,0.0
0.00010722672220103231,2.4261616161616164,0.0
0.0001232846739442066,2.4261616161616164,0.0
0.00014174741629268049,2.4261616161616164,0.0
0.0001629750834620645,2.4261616161616164,0.0
0.0001873817422860385,2.4261616161616164,0.0
0.00021544346900318845,2.4261616161616164,0.0
0.0002477076355991711,2.4261616161616164,0.0
0.0002848035868435802,2.4261616161616164,0.0
0.00032745491628777284,2.4261616161616164,0.0
0.00037649358067924675,2.4261616161616164,0.0
0.00043287612810830614,2.4261616161616164,0.0
0.0004977023564332114,2.4261616161616164,0.0
0.0005722367659350221,2.4261616161616164,0.0
0.0006579332246575682,2.4261616161616164,0.0
0.000756463327554629,2.4261616161616164,0.0
0.0008697490026177834,2.4261616161616164,0.0
0.001,2.4261616161616164,0.0
0.0011497569953977356,2.4261616161616164,0.0
0.0013219411484660286,2.4261616161616164,0.0
0.0015199110829529332,2.4261616161616164,0.0
0.001747528400007683,2.4261616161616164,0.0
0.002009233002565046,2.4261616161616164,0.0
0.002310129700083158,2.4261616161616164,0.0
0.0026560877829466894,2.4261616161616164,0.0
0.003053855508833419,2.4261616161616164,0.0
0.0035111917342151347,2.4261616161616164,0.0
0.004037017258596558,2.4261616161616164,0.0
0.004641588833612782,2.4261616161616164,0.0
0.005336699231206312,2.4261616161616164,0.0
0.006135907273413176,2.4261616161616164,0.0
0.007054802310718645,2.4261616161616164,0.0
0.008111308307896872,2.4261616161616164,0.0
0.0093260334688322,2.4261616161616164,0.0
0.010722672220103232,2.4261616161616164,0.0
0.012328467394420659,2.4261616161616164,0.0
0.014174741629268049,2.4261616161616164,0.0
0.016297508346206434,2.4261616161616164,0.0
0.01873817422860383,2.4261616161616164,0.0
0.021544346900318867,2.4261616161616164,0.0
0.024770763559917138,2.4261616161616164,0.0
0.028480358684358047,2.4261616161616164,0.0
0.032745491628777317,2.4261616161616164,0.0
0.037649358067924715,2.4261616161616164,0.0
0.043287612810830614,2.4261616161616164,0.0
0.049770235643321135,2.4261616161616164,0.0
0.0572236765935022,2.4261616161616164,0.0
0.06579332246575682,2.4261616161616164,0.0
0.07564633275546291,2.4261616161616164,0.0
0.08697490026177834,2.4261616161616164,0.0
0.1,2.4261616161616164,0.0
1e-07,2.456363636363636,0.03460161519169713
1.1497569953977356e-07,2.456363636363636,0.055566315848556945
1.3219411484660288e-07,2.456363636363636,0.08735654336760655
1.519911082952933e-07,2.456363636363636,0.1340048381725332
1.747528400007683e-07,2.456363636363636,0.20002982267801397
2.009233002565046e-07,2.456363636363636,0.2900074732705521
2.310129700083158e-07,2.456363636363636,0.4079738716146077
2.656087782946684e-07,2.456363636363636,0.556494679394338
3.0538555088334124e-07,2.456363636363636,0.7350532126948871
3.5111917342151277e-07,2.456363636363636,0.9377315055645506
4.037017258596558e-07,2.456363636363636,1.1509845430298216
4.641588833612782e-07,2.456363636363636,1.3527329820093004
5.336699231206313e-07,2.456363636363636,1.513755803387775
6.135907273413176e-07,2.456363636363636,1.6020613332921902
7.054802310718645e-07,2.456363636363636,1.590414715100775
8.111308307896872e-07,2.456363636363636,1.4659697062332988
9.326033468832199e-07,2.456363636363636,1.238963284645124
1.0722672220103232e-06,2.456363636363636,0.9454246315777496
1.232846739442066e-06,2.456363636363636,0.6391402116187896
1.4174741629268049e-06,2.456363636363636,0.3735089014710175
1.6297508346206435e-06,2.456363636363636,0.182291759986732
1.873817422860383e-06,2.456363636363636,0.07061897678912782
2.1544346900318865e-06,2.456363636363636,0.020171855088036827
2.477076355991714e-06,2.456363636363636,0.003836817360220568
2.848035868435805e-06,2.456363636363636,0.0004243713363927917
3.2745491628777315e-06,2.456363636363636,2.2871868210984733e-05
3.764935806792471e-06,2.456363636363636,4.774661036356865e-07
4.328761281083061e-06,2.456363636363636,2.8618389110848135e-09
4.977023564332114e-06,2.456363636363636,3.3213440532939988e-12
5.72236765935022e-06,2.456363636363636,4.426007330304819e-16
6.579332246575683e-06,2.456363636363636,3.3807948611832788e-21
7.564633275546291e-06,2.456363636363636,5.88877916514096e-28
8.697490026177835e-06,2.456363636363636,6.904295615132578e-37
1e-05,2.456363636363636,1.0848019934251785e-48
1.1497569953977357e-05,2.456363636363636,2.7018798329506102e-64
1.3219411484660286e-05,2.456363636363636,6.340392993311038e-85
1.5199110829529332e-05,2.456363636363636,3.3533727720458085e-112
1.747528400007683e-05,2.456363636363636,2.86941700219827e-148
2.0092330025650458e-05,2.456363636363636,5.809758096872378e-196
2.310129700083158e-05,2.456363636363636,4.97683708868673e-259
2.656087782946684e-05,2.456363636363636,0.0
3.053855508833412e-05,2.456363636363636,0.0
3.511191734215127e-05,2.456363636363636,0.0
4.03701725859655e-05,2.456363636363636,0.0
4.641588833612782e-05,2.456363636363636,0.0
5.3366992312063123e-05,2.456363636363636,0.0
6.135907273413175e-05,2.456363636363636,0.0
7.054802310718646e-05,2.456363636363636,0.0
8.111308307896872e-05,2.456363636363636,0.0
9.326033468832199e-05,2.456363636363636,0.0
0.00010722672220103231,2.456363636363636,0.0
0.0001232846739442066,2.456363636363636,0.0
0.00014174741629268049,2.456363636363636,0.0
0.0001629750834620645,2.456363636363636,0.0
0.0001873817422860385,2.456363636363636,0.0
0.00021544346900318845,2.456363636363636,0.0
0.0002477076355991711,2.456363636363636,0.0
0.0002848035868435802,2.456363636363636,0.0
0.00032745491628777284,2.456363636363636,0.0
0.00037649358067924675,2.456363636363636,0.0
0.00043287612810830614,2.456363636363636,0.0
0.0004977023564332114,2.456363636363636,0.0
0.0005722367659350221,2.456363636363636,0.0
0.0006579332246575682,2.456363636363636,0.0
0.000756463327554629,2.456363636363636,0.0
0.0008697490026177834,2.456363636363636,0.0
0.001,2.456363636363636,0.0
0.0011497569953977356,2.456363636363636,0.0
0.0013219411484660286,2.456363636363636,0.0
0.0015199110829529332,2.456363636363636,0.0
0.001747528400007683,2.456363636363636,0.0
0.002009233002565046,2.456363636363636,0.0
0.002310129700083158,2.456363636363636,0.0
0.0026560877829466894,2.456363636363636,0.0
0.003053855508833419,2.456363636363636,0.0
0.0035111917342151347,2.456363636363636,0.0
0.004037017258596558,2.456363636363636,0.0
0.004641588833612782,2.456363636363636,0.0
0.005336699231206312,2.456363636363636,0.0
0.006135907273413176,2.456363636363636,0.0
0.007054802310718645,2.456363636363636,0.0
0.008111308307896872,2.456363636363636,0.0
0.0093260334688322,2.456363636363636,0.0
0.010722672220103232,2.456363636363636,0.0
0.012328467394420659,2.456363636363636,0.0
0.014174741629268049,2.456363636363636,0.0
0.016297508346206434,2.456363636363636,0.0
0.01873817422860383,2.456363636363636,0.0
0.021544346900318867,2.456363636363636,0.0
0.024770763559917138,2.456363636363636,0.0
0.028480358684358047,2.456363636363636,0.0
0.032745491628777317,2.456363636363636,0.0
0.037649358067924715,2.456363636363636,0.0
0.043287612810830614,2.456363636363636,0.0
0.049770235643321135,2.456363636363636,0.0
0.0572236765935022,2.456363636363636,0.0
0.06579332246575682,2.456363636363636,0.0
0.07564633275546291,2.456363636363636,0.0
0.08697490026177834,2.456363636363636,0.0
0.1,2.456363636363636,0.0
1e-07,2.486565656565656,0.0337240764233916
1.1497569953977356e-07,2.486565656565656,0.05407723592164834
1.3219411484660288e-07,2.486565656565656,0.0848709845458299
1.519911082952933e-07,2.486565656565656,0.12994721480399518
1.747528400007683e-07,2.486565656565656,0.19358900959028508
2.009233002565046e-07,2.486565656565656,0.2801119247763687
2.310129700083158e-07,2.486565656565656,0.3932899351752481
2.656087782946684e-07,2.486565656565656,0.535437981094886
3.0538555088334124e-07,2.486565656565656,0.705822851149274
3.5111917342151277e-07,2.486565656565656,0.8984318589439817
4.037017258596558e-07,2.486565656565656,1.0999084334688387
4.641588833612782e-07,2.486565656565656,1.288806618502595
5.336699231206313e-07,2.486565656565656,1.437077948613225
6.135907273413176e-07,2.486565656565656,1.5144341534112788
7.054802310718645e-07,2.486565656565656,1.4957101074986356
8.111308307896872e-07,2.486565656565656,1.3701025875921333
9.326033468832199e-07,2.486565656565656,1.1492057195890035
1.0722672220103232e-06,2.486565656565656,0.8689164904242416
1.232846739442066e-06,2.486565656565656,0.5808925035222219
1.4174741629268049e-06,2.486565656565656,0.3348143465304242
1.6297508346206435e-06,2.486565656565656,0.16055783007254976
1.873817422860383e-06,2.486565656565656,0.060777943795210745
2.1544346900318865e-06,2.486565656565656,0.016832434596710757
2.477076355991714e-06,2.486565656565656,0.0030718151434864765
2.848035868435805e-06,2.486565656565656,0.000321535443112607
3.2745491628777315e-06,2.486565656565656,1.611034958942734e-05
3.764935806792471e-06,2.486565656565656,3.0550126452043553e-07
4.328761281083061e-06,2.486565656565656,1.6136889691953412e-09
4.977023564332114e-06,2.486565656565656,1.5855935331210376e-12
5.72236765935022e-06,2.486565656565656,1.6961462325280381e-16
6.579332246575683e-06,2.486565656565656,9.689801289033751e-22
7.564633275546291e-06,2.486565656565656,1.1493625611042904e-28
8.697490026177835e-06,2.486565656565656,8.106442364386771e-38
1e-05,2.486565656565656,6.502916197332441e-50
1.1497569953977357e-05,2.486565656565656,6.656837355575448e-66
1.3219411484660286e-05,2.486565656565656,4.81937084262997e-87
1.5199110829529332e-05,2.486565656565656,5.381312264410262e-115
1.747528400007683e-05,2.486565656565656,5.8868480310813216e-152
2.0092330025650458e-05,2.486565656565656,7.850724467830069e-201
2.310129700083158e-05,2.486565656565656,1.8435634005642442e-265
2.656087782946684e-05,2.486565656565656,0.0
3.053855508833412e-05,2.486565656565656,0.0
3.511191734215127e-05,2.486565656565656,0.0
4.03701725859655e-05,2.486565656565656,0.0
4.641588833612782e-05,2.486565656565656,0.0
5.3366992312063123e-05,2.486565656565656,0.0
6.135907273413175e-05,2.486565656565656,0.0
7.054802310718646e-05,2.486565656565656,0.0
8.111308307896872e-05,2.486565656565656,0.0
9.326033468832199e-05,2.486565656565656,0.0
0.00010722672220103231,2.486565656565656,0.0
0.0001232846739442066,2.486565656565656,0.0
0.00014174741629268049,2.486565656565656,0.0
0.0001629750834620645,2.486565656565656,0.0
0.0001873817422860385,2.486565656565656,0.0
0.00021544346900318845,2.486565656565656,0.0
0.0002477076355991711,2.486565656565656,0.0
0.0002848035868435802,2.486565656565656,0.0
0.00032745491628777284,2.486565656565656,0.0
0.00037649358067924675,2.486565656565656,0.0
0.00043287612810830614,2.486565656565656,0.0
0.0004977023564332114,2.486565656565656,0.0
0.0005722367659350221,2.486565656565656,0.0
0.0006579332246575682,2.486565656565656,0.0
0.000756463327554629,2.486565656565656,0.0
0.0008697490026177834,2.486565656565656,0.0
0.001,2.486565656565656,0.0
0.0011497569953977356,2.486565656565656,0.0
0.0013219411484660286,2.486565656565656,0.0
0.0015199110829529332,2.486565656565656,0.0
0.001747528400007683,2.486565656565656,0.0
0.002009233002565046,2.486565656565656,0.0
0.002310129700083158,2.486565656565656,0.0
0.0026560877829466894,2.486565656565656,0.0
0.003053855508833419,2.486565656565656,0.0
0.0035111917342151347,2.486565656565656,0.0
0.004037017258596558,2.486565656565656,0.0
0.004641588833612782,2.486565656565656,0.0
0.005336699231206312,2.486565656565656,0.0
0.006135907273413176,2.486565656565656,0.0
0.007054802310718645,2.486565656565656,0.0
0.008111308307896872,2.486565656565656,0.0
0.0093260334688322,2.486565656565656,0.0
0.010722672220103232,2.486565656565656,0.0
0.012328467394420659,2.486565656565656,0.0
0.014174741629268049,2.486565656565656,0.0
0.016297508346206434,2.486565656565656,0.0
0.01873817422860383,2.486565656565656,0.0
0.021544346900318867,2.486565656565656,0.0
0.024770763559917138,2.486565656565656,0.0
0.028480358684358047,2.486565656565656,0.0
0.032745491628777317,2.486565656565656,0.0
0.037649358067924715,2.486565656565656,0.0
0.043287612810830614,2.486565656565656,0.0
0.049770235643321135,2.486565656565656,0.0
0.0572236765935022,2.486565656565656,0.0
0.06579332246575682,2.486565656565656,0.0
0.07564633275546291,2.486565656565656,0.0
0.08697490026177834,2.486565656565656,0.0
0.1,2.486565656565656,0.0
1e-07,2.5167676767676768,0.03287570010080116
1.1497569953977356e-07,2.5167676767676768,0.052639263457085306
1.3219411484660288e-07,2.5167676767676768,0.08247445627010709
1.519911082952933e-07,2.5167676767676768,0.12604272767367164
1.747528400007683e-07,2.5167676767676768,0.18740588332731659
2.009233002565046e-07,2.5167676767676768,0.2706362845405126
2.310129700083158e-07,2.5167676767676768,0.3792633094446859
2.656087782946684e-07,2.5167676767676768,0.515367133272667
3.0538555088334124e-07,2.5167676767676768,0.6780139364652239
3.5111917342151277e-07,2.5167676767676768,0.8611129846282658
4.037017258596558e-07,2.5167676767676768,1.0515060808725318
4.641588833612782e-07,2.5167676767676768,1.2283707053415274
5.336699231206313e-07,2.5167676767676768,1.3647908265856175
6.135907273413176e-07,2.5167676767676768,1.4321053505123136
7.054802310718645e-07,2.5167676767676768,1.407104321981138
8.111308307896872e-07,2.5167676767676768,1.2808792997086256
9.326033468832199e-07,2.5167676767676768,1.0662196094774605
1.0722672220103232e-06,2.5167676767676768,0.7987633725018065
1.232846739442066e-06,2.5167676767676768,0.5280271748424513
1.4174741629268049e-06,2.5167676767676768,0.30013801891242475
1.6297508346206435e-06,2.5167676767676768,0.141392956455012
1.873817422860383e-06,2.5167676767676768,0.0522844977259528
2.1544346900318865e-06,2.5167676767676768,0.01403358900113444
2.477076355991714e-06,2.5167676767676768,0.002455855669579474
2.848035868435805e-06,2.5167676767676768,0.00024310538406749016
3.2745491628777315e-06,2.5167676767676768,1.1313814247657146e-05
3.764935806792471e-06,2.5167676767676768,1.9466668923649813e-07
4.328761281083061e-06,2.5167676767676768,9.048030931292304e-10
4.977023564332114e-06,2.5167676767676768,7.512111821512293e-13
5.72236765935022e-06,2.5167676767676768,6.433456429529741e-17
6.579332246575683e-06,2.5167676767676768,2.739012418953608e-22
7.564633275546291e-06,2.5167676767676768,2.2020320986568118e-29
8.697490026177835e-06,2.5167676767676768,9.28468056906054e-39
1e-05,2.5167676767676768,3.771456887955035e-51
1.1497569953977357e-05,2.5167676767676768,1.5695558441465634e-67
1.3219411484660286e-05,2.5167676767676768,3.45548357047676e-89
1.5199110829529332e-05,2.5167676767676768,7.992038347908071e-118
1.747528400007683e-05,2.5167676767676768,1.0899011022219542e-155
2.0092330025650458e-05,2.5167676767676768,9.259961283627441e-206
2.310129700083158e-05,2.5167676767676768,5.704233506706735e-272
2.656087782946684e-05,2.5167676767676768,0.0
3.053855508833412e-05,2.5167676767676768,0.0
3.511191734215127e-05,2.5167676767676768,0.0
4.03701725859655e-05,2.5167676767676768,0.0
4.641588833612782e-05,2.5167676767676768,0.0
5.3366992312063123e-05,2.5167676767676768,0.0
6.135907273413175e-05,2.5167676767676768,0.0
7.054802310718646e-05,2.5167676767676768,0.0
8.111308307896872e-05,2.5167676767676768,0.0
9.326033468832199e-05,2.5167676767676768,0.0
0.00010722672220103231,2.5167676767676768,0.0
0.0001232846739442066,2.5167676767676768,0.0
0.00014174741629268049,2.5167676767676768,0.0
0.0001629750834620645,2.5167676767676768,0.0
0.0001873817422860385,2.5167676767676768,0.0
0.00021544346900318845,2.5167676767676768,0.0
0.0002477076355991711,2.5167676767676768,0.0
0.0002848035868435802,2.5167676767676768,0.0
0.00032745491628777284,2.5167676767676768,0.0
0.00037649358067924675,2.5167676767676768,0.0
0.00043287612810830614,2.5167676767676768,0.0
0.0004977023564332114,2.5167676767676768,0.0
0.0005722367659350221,2.5167676767676768,0.0
0.0006579332246575682,2.5167676767676768,0.0
0.000756463327554629,2.5167676767676768,0.0
0.0008697490026177834,2.5167676767676768,0.0
0.001,2.5167676767676768,0.0
0.0011497569953977356,2.5167676767676768,0.0
0.0013219411484660286,2.5167676767676768,0.0
0.0015199110829529332,2.5167676767676768,0.0
0.001747528400007683,2.5167676767676768,0.0
0.002009233002565046,2.5167676767676768,0.0
0.002310129700083158,2.5167676767676768,0.0
0.0026560877829466894,2.5167676767676768,0.0
0.003053855508833419,2.5167676767676768,0.0
0.0035111917342151347,2.5167676767676768,0.0
0.004037017258596558,2.5167676767676768,0.0
0.004641588833612782,2.5167676767676768,0.0
0.005336699231206312,2.5167676767676768,0.0
0.006135907273413176,2.5167676767676768,0.0
0.007054802310718645,2.5167676767676768,0.0
0.008111308307896872,2.5167676767676768,0.0
0.0093260334688322,2.5167676767676768,0.0
0.010722672220103232,2.5167676767676768,0.0
0.012328467394420659,2.5167676767676768,0.0
0.014174741629268049,2.5167676767676768,0.0
0.016297508346206434,2.5167676767676768,0.0
0.01873817422860383,2.5167676767676768,0.0
0.021544346900318867,2.5167676767676768,0.0
0.024770763559917138,2.5167676767676768,0.0
0.028480358684358047,2.5167676767676768,0.0
0.032745491628777317,2.5167676767676768,0.0
0.037649358067924715,2.5167676767676768,0.0
0.043287612810830614,2.5167676767676768,0.0
0.049770235643321135,2.5167676767676768,0.0
0.0572236765935022,2.5167676767676768,0.0
0.06579332246575682,2.5167676767676768,0.0
0.07564633275546291,2.5167676767676768,0.0
0.08697490026177834,2.5167676767676768,0.0
0.1,2.5167676767676768,0.0
1e-07,2.546969696969697,0.03205520186162797
1.1497569953977356e-07,2.546969696969697,0.05125013683720499
1.3219411484660288e-07,2.546969696969697,0.08016296256561042
1.519911082952933e-07,2.546969696969697,0.12228430966678172
1.747528400007683e-07,2.546969696969697,0.1814680265703491
2.009233002565046e-07,2.546969696969697,0.2615591702219374
2.310129700083158e-07,2.546969696969697,0.36585851617143955
2.656087782946684e-07,2.546969696969697,0.49622614586405833
3.0538555088334124e-07,2.546969696969697,0.6515425815862234
3.5111917342151277e-07,2.546969696969697,0.8256545490436921
4.037017258596558e-07,2.546969696969697,1.0056107127430756
4.641588833612782e-07,2.546969696969697,1.1712013507338674
5.336699231206313e-07,2.546969696969697,1.296603896085425
6.135907273413176e-07,2.546969696969697,1.354711691625857
7.054802310718645e-07,2.546969696969697,1.3241614707970994
8.111308307896872e-07,2.546969696969697,1.197800238862497
9.326033468832199e-07,2.546969696969697,0.9894625065700673
1.0722672220103232e-06,2.546969696969697,0.7344150974334419
1.232846739442066e-06,2.546969696969697,0.4800336307134018
1.4174741629268049e-06,2.546969696969697,0.26905722092026485
1.6297508346206435e-06,2.546969696969697,0.12449361027079166
1.873817422860383e-06,2.546969696969697,0.04495646849267783
2.1544346900318865e-06,2.546969696969697,0.011689638675876156
2.477076355991714e-06,2.546969696969697,0.0019605815413761304
2.848035868435805e-06,2.546969696969697,0.00018341499577128736
3.2745491628777315e-06,2.546969696969697,7.92148540163572e-06
3.764935806792471e-06,2.546969696969697,1.2352981176344218e-07
4.328761281083061e-06,2.546969696969697,5.044764572128379e-10
4.977023564332114e-06,2.546969696969697,3.5319639282861257e-13
5.72236765935022e-06,2.546969696969697,2.415161511377745e-17
6.579332246575683e-06,2.546969696969697,7.635660674246111e-23
7.564633275546291e-06,2.546969696969697,4.141096568932531e-30
8.697490026177835e-06,2.546969696969697,1.0373362943954167e-39
1e-05,2.546969696969697,2.116136018894324e-52
1.1497569953977357e-05,2.546969696969697,3.541462049708851e-69
1.3219411484660286e-05,2.546969696969697,2.337015316092101e-91
1.5199110829529332e-05,2.546969696969697,1.0984485141641212e-120
1.747528400007683e-05,2.546969696969697,1.8209433397434946e-159
2.0092330025650458e-05,2.546969696969697,9.533381835834116e-211
2.310129700083158e-05,2.546969696969697,1.4742220412149025e-278
2.656087782946684e-05,2.546969696969697,0.0
3.053855508833412e-05,2.546969696969697,0.0
3.511191734215127e-05,2.546969696969697,0.0
4.03701725859655e-05,2.546969696969697,0.0
4.641588833612782e-05,2.546969696969697,0.0
5.3366992312063123e-05,2.546969696969697,0.0
6.135907273413175e-05,2.546969696969697,0.0
7.054802310718646e-05,2.546969696969697,0.0
8.111308307896872e-05,2.546969696969697,0.0
9.326033468832199e-05,2.546969696969697,0.0
0.00010722672220103231,2.546969696969697,0.0
0.0001232846739442066,2.546969696969697,0.0
0.00014174741629268049,2.546969696969697,0.0
0.0001629750834620645,2.546969696969697,0.0
0.0001873817422860385,2.546969696969697,0.0
0.00021544346900318845,2.546969696969697,0.0
0.0002477076355991711,2.546969696969697,0.0
0.0002848035868435802,2.546969696969697,0.0
0.00032745491628777284,2.546969696969697,0.0
0.00037649358067924675,2.546969696969697,0.0
0.00043287612810830614,2.546969696969697,0.0
0.0004977023564332114,2.546969696969697,0.0
0.0005722367659350221,2.546969696969697,0.0
0.0006579332246575682,2.546969696969697,0.0
0.000756463327554629,2.546969696969697,0.0
0.0008697490026177834,2.546969696969697,0.0
0.001,2.546969696969697,0.0
0.0011497569953977356,2.546969696969697,0.0
0.0013219411484660286,2.546969696969697,0.0
0.0015199110829529332,2.546969696969697,0.0
0.001747528400007683,2.546969696969697,0.0
0.002009233002565046,2.546969696969697,0.0
0.002310129700083158,2.546969696969697,0.0
0.0026560877829466894,2.546969696969697,0.0
0.003053855508833419,2.546969696969697,0.0
0.0035111917342151347,2.546969696969697,0.0
0.004037017258596558,2.546969696969697,0.0
0.004641588833612782,2.546969696969697,0.0
0.005336699231206312,2.546969696969697,0.0
0.006135907273413176,2.546969696969697,0.0
0.007054802310718645,2.546969696969697,0.0
0.008111308307896872,2.546969696969697,0.0
0.0093260334688322,2.546969696969697,0.0
0.010722672220103232,2.546969696969697,0.0
0.012328467394420659,2.546969696969697,0.0
0.014174741629268049,2.546969696969697,0.0
0.016297508346206434,2.546969696969697,0.0
0.01873817422860383,2.546969696969697,0.0
0.021544346900318867,2.546969696969697,0.0
0.024770763559917138,2.546969696969697,0.0
0.028480358684358047,2.546969696969697,0.0
0.032745491628777317,2.546969696969697,0.0
0.037649358067924715,2.546969696969697,0.0
